parameter1,parameter2,average,standard deviation
16.0,0.00736591796875,0.10916921943426132,0.04825989075344522
21.0,0.00205873046875,0.10926688462495804,0.04792021222052342
93.0,0.00705373046875,0.10886483266949654,0.047554449311274505
129.0,0.00455623046875,0.10947642996907234,0.04778577507592374
57.0,0.00955123046875,0.10945355445146561,0.048157803561115944
75.0,0.0033074804687500004,0.1090695358812809,0.04789943157513091
148.0,0.00830248046875,0.10908119007945061,0.04767981224490387
111.0,0.00080998046875,0.11079197376966476,0.04895496377495098
39.0,0.00580498046875,0.1091619849205017,0.048117005382318355
30.0,0.0039318554687499995,0.10922913774847984,0.047766693863580206
102.0,0.00892685546875,0.10918546095490456,0.04739611804591532
138.0,0.0014343554687500002,0.11057010665535927,0.048924420963409966
66.0,0.00642935546875,0.10905527919530869,0.047989072645061054
48.0,0.00018560546875,0.11134470105171204,0.049181718448288905
120.0,0.00518060546875,0.1095146358013153,0.04751446213727987
84.0,0.00268310546875,0.10954629704356193,0.04789947619431388
12.0,0.00767810546875,0.11038798913359642,0.048347057189838574
9.0,0.00034169921875000004,0.10964755117893218,0.048177553613645036
82.0,0.00533669921875,0.10896445959806442,0.04775205220411183
118.0,0.00283919921875,0.10984104126691818,0.04831616457251779
46.0,0.00783419921875,0.10937323793768883,0.04795873524557473
64.0,0.0040879492187499995,0.10920645967125893,0.04762123532136033
136.0,0.00908294921875,0.10925834476947785,0.04806590899706543
100.0,0.0015904492187500002,0.11011057868599891,0.04882845591766629
27.0,0.00658544921875,0.10953621193766594,0.048144208012835164
37.0,0.0034635742187500004,0.10917931795120239,0.04787509071814418
109.0,0.00845857421875,0.10879767015576362,0.04739447824820634
145.0,0.0009660742187500001,0.11072620749473572,0.04910466773598025
73.0,0.00596107421875,0.10829275697469712,0.047128636586600374
55.0,0.00221482421875,0.10913766473531723,0.04771196060340972
127.0,0.00720982421875,0.10900841653347015,0.04733407650801481
91.0,0.00471232421875,0.10880769640207291,0.04802731153488428
18.0,0.00970732421875,0.10967572629451752,0.047566509892714784
14.0,0.00440013671875,0.10840169116854667,0.04732049978347513
86.0,0.00939513671875,0.10954360589385033,0.04828201873646177
123.0,0.0019026367187500001,0.11009609326720238,0.04891154602702358
50.0,0.00689763671875,0.10853499099612236,0.048121077974694546
68.0,0.0006538867187500001,0.11043283641338349,0.048951017786854255
141.0,0.00564888671875,0.10952051803469658,0.04792826731659513
104.0,0.0031513867187500004,0.10888920798897743,0.047820806884173304
32.0,0.00814638671875,0.10931005999445915,0.04776112346350503
23.0,0.0012782617187500002,0.10917830169200897,0.048096974384513234
95.0,0.00627326171875,0.10911933034658432,0.047472326360428994
132.0,0.0037757617187500004,0.10940331593155861,0.04831000191111007
59.0,0.00877076171875,0.10933908447623253,0.04815969828634257
41.0,0.00252701171875,0.10916568711400032,0.04798384554659587
114.0,0.00752201171875,0.10880386456847191,0.047560205550028024
77.0,2.9511718750000004e-05,0.12099996581673622,0.05395643532245802
5.0,0.00502451171875,0.10960803106427193,0.04789571234512936
5.0,0.0025172558593750003,0.10915440842509269,0.04803345051766301
77.0,0.007512255859375,0.10904557779431343,0.047407134474326776
114.0,1.9755859375e-05,0.15563693195581435,0.05862028755143795
41.0,0.005014755859375,0.10919682383537292,0.04793271344536763
59.0,0.001268505859375,0.10950556546449661,0.048276838654425835
132.0,0.006263505859375,0.10957192406058311,0.04788097938167367
96.0,0.003766005859375,0.10942680016160011,0.0474664918784949
23.0,0.008761005859375,0.10934407189488411,0.0479813155958654
32.0,0.0006441308593750001,0.10956897363066673,0.04832700757126717
105.0,0.005639130859375,0.10973020568490029,0.04810910248402557
141.0,0.0031416308593750003,0.10980421677231789,0.04869358302480643
68.0,0.008136630859375,0.10824689194560051,0.047005654280869606
50.0,0.004390380859375,0.10892837345600129,0.04794380458103982
123.0,0.009385380859375,0.1096591480076313,0.04775196471915422
86.0,0.0018928808593750002,0.1098831795156002,0.04833045556155082
14.0,0.006887880859375,0.10796549320220947,0.04731612499118541
19.0,0.0022050683593750004,0.10937740504741669,0.04807905242657783
91.0,0.007200068359375,0.10862085819244385,0.047374712709426364
127.0,0.004702568359375,0.10961458459496498,0.04845541249371908
55.0,0.009697568359375,0.10828379616141319,0.04719990679315039
73.0,0.0034538183593750002,0.1090513788163662,0.04761794875952116
145.0,0.008448818359375,0.10936140641570091,0.047874793358260684
109.0,0.0009563183593750001,0.11054723411798477,0.04883784288391011
37.0,0.005951318359375,0.10979359075427056,0.048025225049989205
28.0,0.004078193359375,0.10892855897545814,0.047666922911814645
100.0,0.009073193359375,0.10899654552340507,0.04722764676425145
136.0,0.0015806933593750002,0.1103662133216858,0.04872014937721482
64.0,0.006575693359375,0.10880847573280335,0.0480217673971118
46.0,0.00033194335937500004,0.11063728705048562,0.04893853923618124
118.0,0.005326943359375,0.10922275111079216,0.04791390049759507
82.0,0.0028294433593750003,0.10955720245838166,0.04799152439796151
9.0,0.007824443359375,0.10960916131734848,0.04800601812205486
12.0,0.000175849609375,0.11062990203499794,0.04883531664551343
84.0,0.005170849609375,0.1096256986260414,0.047977620918239795
120.0,0.0026733496093750003,0.10971470326185226,0.04827234111164562
48.0,0.007668349609375,0.10922491103410721,0.04829434981132154
66.0,0.003922099609375,0.10949212908744813,0.04800441291867513
139.0,0.008917099609375,0.10934673622250557,0.047532835002524226
102.0,0.001424599609375,0.11045314744114876,0.04891950071792681
30.0,0.006419599609375,0.10873669907450675,0.04689647812951772
39.0,0.0032977246093750003,0.10936820581555366,0.04818633353528965
111.0,0.008292724609375,0.10887219905853271,0.047573903306514384
148.0,0.0008002246093750001,0.11065402999520302,0.049114642578503474
75.0,0.005795224609375,0.10920292139053345,0.04771119084390783
57.0,0.002048974609375,0.10904312282800674,0.047387280668539644
130.0,0.007043974609375,0.10941378772258759,0.04775445434480364
93.0,0.004546474609375,0.10929856151342392,0.04784504931209749
21.0,0.009541474609375,0.10924701169133186,0.04722478784744917
16.0,0.004858662109375,0.10878780335187913,0.047996550959801515
89.0,0.009853662109375,0.10952298268675804,0.04775599286676736
125.0,0.0023611621093750004,0.11034841015934944,0.048926825499124284
53.0,0.007356162109375,0.10984875708818435,0.048206362413960625
71.0,0.001112412109375,0.11002720519900322,0.04847236203491665
143.0,0.006107412109375,0.10989840105175971,0.04828128040387164
107.0,0.0036099121093750002,0.10945541113615036,0.04771665786021844
34.0,0.008604912109375,0.1092666208744049,0.04750349311004233
25.0,0.0017367871093750002,0.1091899961233139,0.04805146534577642
98.0,0.006731787109375,0.10982579365372658,0.048121354504035985
134.0,0.004234287109375,0.10930360034108162,0.04786160767514512
62.0,0.009229287109375,0.10930284112691879,0.04785554643823164
43.0,0.0029855371093750003,0.10921967253088952,0.04810233761939311
116.0,0.007980537109375,0.1091218076646328,0.04724527828872161
80.0,0.0004880371093750001,0.11035089939832687,0.04863794465115861
7.0,0.005483037109375,0.10955610647797584,0.04778121288713909
8.0,0.001502646484375,0.10855916514992714,0.04796308704920316
81.0,0.006497646484375,0.10896298438310623,0.04711607809394177
117.0,0.004000146484375,0.10927913039922714,0.04801197927555459
45.0,0.008995146484375001,0.1091793268918991,0.04821794017146201
63.0,0.0027513964843750003,0.10883461236953736,0.04793644115313653
135.0,0.007746396484375,0.10957989543676376,0.04770808712396104
99.0,0.00025389648437500005,0.11154309585690499,0.049412015242141165
26.0,0.005248896484375,0.10896914899349212,0.0472466087802046
36.0,0.004624521484375,0.10923059582710266,0.048313876814249465
108.0,0.009619521484375,0.10952794253826141,0.047741014489342135
144.0,0.002127021484375,0.10966125652194023,0.0481083223891068
72.0,0.007122021484375,0.10868091285228729,0.047658904274666625
54.0,0.0008782714843750001,0.10983957797288894,0.048452309253488486
126.0,0.0058732714843749995,0.10928712263703347,0.04751137726653296
90.0,0.0033757714843750002,0.10950157418847084,0.047833097893913955
17.0,0.008370771484375,0.10937988311052323,0.048361043828068474
22.0,0.003687958984375,0.10889164209365845,0.047348226808043736
94.0,0.008682958984375001,0.10955774709582329,0.047787969516574366
131.0,0.001190458984375,0.11081052273511886,0.048966216279556274
58.0,0.006185458984375,0.10837002992630004,0.04701609224409994
76.0,0.0024392089843750004,0.10962372571229935,0.04785825940187058
149.0,0.007434208984375,0.10930530950427056,0.04766915556624689
113.0,0.004936708984375,0.10931881666183471,0.04769905246794139
40.0,0.009931708984375,0.10960399731993675,0.0478690200400998
31.0,0.000566083984375,0.10943758115172386,0.04828729737848542
103.0,0.005561083984375,0.10948593765497208,0.047572532604258755
140.0,0.0030635839843750003,0.10986628532409667,0.04870092125120397
67.0,0.008058583984375,0.10910899192094803,0.04808661251477307
49.0,0.004312333984375,0.10886656567454338,0.04826774580093128
122.0,0.009307333984375001,0.10915144085884095,0.048121660028487515
85.0,0.0018148339843750002,0.10959270671010017,0.04815247901826221
13.0,0.006809833984375,0.10921128243207931,0.04784937459378098
11.0,0.003844052734375,0.10868019014596939,0.04780274250147707
83.0,0.008839052734375,0.10949231311678886,0.047524926710537374
119.0,0.001346552734375,0.11059319078922272,0.048822999747270876
47.0,0.006341552734375,0.10913239791989326,0.048133182234360986
65.0,9.7802734375e-05,0.11207925006747246,0.049562950262237115
137.0,0.005092802734375,0.10915604010224342,0.04821544280435787
101.0,0.0025953027343750003,0.10942119881510734,0.04798986134204311
29.0,0.007590302734375,0.10925838723778725,0.04749108250904841
38.0,0.001970927734375,0.10948450416326523,0.04844490037441856
110.0,0.006965927734375,0.10902325287461281,0.047711634279942954
147.0,0.004468427734375,0.10975058376789093,0.04825331271750488
74.0,0.009463427734375,0.10939533561468125,0.04839227848912172
56.0,0.0032196777343750003,0.1092254288494587,0.04774953602355881
128.0,0.008214677734375,0.1092898927628994,0.04789319011305817
92.0,0.0007221777343750001,0.1108144462108612,0.04899751710844327
20.0,0.0057171777343749995,0.10955788120627404,0.04805866375232114
15.0,0.001034365234375,0.1089807391166687,0.047528735549180835
88.0,0.006029365234375,0.10910447239875794,0.04784369040326197
124.0,0.0035318652343750002,0.10956585332751274,0.04829912121567403
51.0,0.008526865234375,0.10936813727021218,0.04803217454921325
69.0,0.004780615234375,0.10905028283596038,0.04793747319656661
142.0,0.009775615234375,0.10959790423512458,0.04751060579304462
106.0,0.0022831152343750004,0.10989361852407456,0.048469375268175754
33.0,0.007278115234375,0.10941441208124161,0.04753952329931886
24.0,0.0029074902343750003,0.10917048305273055,0.047950625887340816
97.0,0.007902490234375,0.10888202413916588,0.04763158890481273
133.0,0.00040999023437500004,0.11113610342144967,0.04917046865801849
60.0,0.005404990234375,0.10922777950763703,0.04787956980464893
42.0,0.0016587402343750002,0.10875788554549218,0.04762028955877443
115.0,0.006653740234375,0.10949748530983924,0.04778037914599886
79.0,0.004156240234375,0.10930449217557907,0.04802901913986539
6.0,0.009151240234375,0.10945982933044433,0.047291615860962866
7.0,0.0008392480468750001,0.1083279050886631,0.04739926241035083
79.0,0.005834248046875,0.10923297256231308,0.0478844049791056
115.0,0.003336748046875,0.10941069349646568,0.0484081450860639
43.0,0.008331748046875,0.1094042830169201,0.047382759694423814
61.0,0.004585498046875,0.10903170332312584,0.0476912316535561
133.0,0.009580498046875,0.10890472307801247,0.04714369005881857
97.0,0.002087998046875,0.10961230620741844,0.04821796451641617
25.0,0.007082998046875,0.1092793419957161,0.04745295160504543
34.0,0.002712373046875,0.10915177688002586,0.048254334824781586
106.0,0.007707373046875,0.10892249345779419,0.04740690104699515
143.0,0.000214873046875,0.11105321943759919,0.049062812994503
70.0,0.005209873046875,0.10878884047269821,0.047320914406120074
52.0,0.001463623046875,0.10925615206360817,0.048217294382058774
124.0,0.006458623046875,0.10950767099857331,0.047773736162496375
88.0,0.003961123046875,0.1093396008014679,0.04775348495945014
16.0,0.008956123046875,0.11021510660648345,0.04835362459947998
20.0,0.004273310546875,0.10806027948856353,0.04711646201151325
93.0,0.009268310546875,0.10875907614827156,0.04773486213695817
129.0,0.0017758105468750002,0.11034905463457108,0.04878179293174142
56.0,0.006770810546875,0.10948444455862046,0.048245177562291075
75.0,0.000527060546875,0.11070162057876587,0.04876807896937152
147.0,0.005522060546875,0.10937054455280304,0.0479894082350929
111.0,0.003024560546875,0.10972787514328956,0.0482217879090663
38.0,0.008019560546875,0.10932083204388618,0.04731555749675924
29.0,0.002400185546875,0.10894768312573433,0.0475100873927116
102.0,0.0073951855468750004,0.10925692170858384,0.04725027721785172
138.0,0.004897685546875,0.10935940966010094,0.048214653480378615
66.0,0.009892685546875,0.10933921933174133,0.04776704394428216
47.0,0.0036489355468750004,0.10860244333744049,0.047878654971722355
120.0,0.008643935546875,0.10906176492571831,0.047315075894761034
84.0,0.001151435546875,0.11031695753335953,0.048798760015950605
11.0,0.006146435546875,0.10921875461935997,0.04798726730307921
13.0,0.003180654296875,0.1082248292863369,0.04754859677026944
86.0,0.008175654296875,0.10889696329832077,0.04772404136700961
122.0,0.0006831542968750001,0.11082419604063035,0.04903174469827421
50.0,0.005678154296875,0.10865712761878968,0.04767794651527555
68.0,0.0019319042968750002,0.10932253673672676,0.04801840569776529
140.0,0.006926904296875,0.10933590680360794,0.04760621414635798
104.0,0.004429404296875,0.10905962213873863,0.04750721408337004
32.0,0.009424404296875,0.1095585696399212,0.04745671171387191
41.0,5.8779296875e-05,0.11231718584895134,0.04953750010446317
113.0,0.005053779296875,0.10938609763979912,0.04774504852373558
149.0,0.002556279296875,0.11017391681671143,0.048585600210018516
77.0,0.007551279296875,0.10888881385326385,0.04755263776288174
59.0,0.0038050292968750004,0.10911699309945107,0.04753212129213031
131.0,0.008800029296875,0.10968062281608582,0.047806135326476894
95.0,0.001307529296875,0.11022094935178757,0.04883007783183904
22.0,0.006302529296875,0.10924617871642113,0.047287634867255096
18.0,0.0016197167968750002,0.10942391902208329,0.04789726151872421
90.0,0.006614716796875,0.10967981964349746,0.04723199503111605
127.0,0.004117216796875,0.10940770581364631,0.048105848791677265
54.0,0.009112216796875,0.10898198485374451,0.04762370104513187
72.0,0.002868466796875,0.10974935218691825,0.04783124714497785
145.0,0.007863466796875,0.10895441100001335,0.047223254021932975
109.0,0.00037096679687500004,0.11136717423796653,0.04932052870606148
36.0,0.005365966796875,0.10909698009490967,0.04794031539048278
27.0,0.004741591796875,0.10924517959356309,0.04768736189536518
100.0,0.009736591796875001,0.10892827957868575,0.04750515241936411
136.0,0.002244091796875,0.1099017895758152,0.04841103586631839
63.0,0.0072390917968750005,0.10803991183638573,0.04728594531465599
45.0,0.000995341796875,0.10950282365083694,0.04848503105277921
118.0,0.005990341796875,0.10893128365278244,0.047436850072455516
81.0,0.0034928417968750004,0.10948258116841317,0.04805417405787674
9.0,0.008487841796875,0.11009528934955597,0.04751054881107881
8.0,0.0045074511718749995,0.1091134063899517,0.04788802067859254
80.0,0.009502451171875,0.1103314645588398,0.0482109579328781
117.0,0.002009951171875,0.1102459654211998,0.048860071669765526
44.0,0.007004951171875,0.10948064178228378,0.047944456058368085
62.0,0.0007612011718750001,0.10996049866080285,0.04814262091123787
135.0,0.005756201171875,0.11012991964817047,0.04801466916818854
98.0,0.003258701171875,0.10967178195714951,0.04764968430194184
26.0,0.008253701171875,0.10938400477170944,0.04746780464171652
35.0,0.001385576171875,0.10904981940984726,0.04795031500108654
107.0,0.006380576171875,0.10916009992361068,0.04784814275879925
144.0,0.0038830761718750004,0.10974842384457588,0.048279798400023055
71.0,0.008878076171875,0.10920064002275467,0.047413727243486636
53.0,0.002634326171875,0.10942624434828759,0.04777406313915146
126.0,0.007629326171875,0.10955730155110359,0.04781852371820741
89.0,0.000136826171875,0.11205163672566414,0.04962250347766442
17.0,0.005131826171875,0.10884828492999077,0.04752053262298565
21.0,0.00044901367187500003,0.10965633317828179,0.04848225135315198
94.0,0.005444013671875,0.10948579609394074,0.046894847177743344
130.0,0.002946513671875,0.10997384190559387,0.048717014455638814
58.0,0.007941513671875,0.10901849940419198,0.04772523431795834
76.0,0.0041952636718749995,0.10914641320705414,0.04773801070427774
148.0,0.009190263671875,0.10939641371369362,0.047450547360049174
112.0,0.0016977636718750002,0.11037004217505456,0.048661913529983926
39.0,0.006692763671875,0.10883250311017037,0.04732497232829134
30.0,0.0035708886718750004,0.10908621028065682,0.04801841754009528
103.0,0.008565888671875,0.1090059794485569,0.0473985358470428
139.0,0.001073388671875,0.11053565889596939,0.04889935233805477
67.0,0.006068388671875,0.10874966457486153,0.04795592687119112
49.0,0.002322138671875,0.10915915668010712,0.048037930427533196
121.0,0.007317138671875,0.10932687297463417,0.04779460641506804
85.0,0.004819638671875,0.10885832011699677,0.04740753884185956
12.0,0.009814638671875,0.11031850203871726,0.04820664671460647
10.0,0.002166044921875,0.1084599882364273,0.04797247797068588
83.0,0.007161044921875,0.10926433727145195,0.047661783858936664
119.0,0.0046635449218749995,0.10930236428976059,0.047378203771151026
46.0,0.009658544921875,0.10965724065899848,0.04800976557283633
64.0,0.003414794921875,0.10932373255491257,0.0477709561990111
137.0,0.008409794921875,0.10919957756996154,0.047500461570768454
101.0,0.0009172949218750001,0.11087534502148629,0.04896347479807552
28.0,0.005912294921875,0.10915139317512512,0.04715198354248447
37.0,0.0040391699218749995,0.10948034003376961,0.04852213593688676
110.0,0.009034169921875,0.10880124568939209,0.047054449368849574
146.0,0.001541669921875,0.11065538600087166,0.04897116586330709
73.0,0.006536669921875,0.10912727266550064,0.04781387492972431
55.0,0.00029291992187500005,0.11106587573885918,0.04921095236319935
128.0,0.005287919921875,0.10853667482733727,0.04766582356236532
92.0,0.002790419921875,0.10939114689826965,0.047896366771069336
19.0,0.007785419921875,0.10975358486175538,0.04792874948369541
15.0,0.003102607421875,0.10817265957593918,0.04708534217493997
87.0,0.008097607421875,0.10886387601494789,0.04702979043756373
123.0,0.000605107421875,0.11081819161772728,0.04909353812678282
51.0,0.005600107421875,0.10911164283752442,0.04832493360816359
69.0,0.0018538574218750002,0.10963343381881714,0.048299873486969035
141.0,0.006848857421875,0.10973448827862739,0.04776505828696848
105.0,0.0043513574218749995,0.1093850202858448,0.04770908967547499
33.0,0.009346357421875,0.1095149040222168,0.04769464570308668
24.0,0.001229482421875,0.10900969654321671,0.04805747062328595
96.0,0.006224482421875,0.10926675498485565,0.047349397081984095
132.0,0.0037269824218750004,0.10944034904241562,0.048455163494205374
60.0,0.008721982421875,0.10886477306485176,0.04792741025905444
42.0,0.004975732421875,0.10896797180175781,0.04811337417264974
114.0,0.009970732421875,0.10889572575688362,0.0481020058136049
78.0,0.002478232421875,0.10966973081231117,0.04773934726283534
5.0,0.007473232421875,0.1094234474003315,0.04712639721913407
5.0,0.002497744140625,0.10875770747661591,0.04814394580369691
78.0,0.007492744140625,0.10894219800829888,0.04769869237758813
114.0,0.004995244140625,0.10916009321808814,0.04771793940362652
41.0,0.009990244140625,0.1095396913588047,0.047462464273139444
60.0,0.0037464941406250003,0.10936780124902726,0.04798499360175297
132.0,0.008741494140625,0.10980845764279365,0.04797650128444209
96.0,0.0012489941406250002,0.1104474775493145,0.04898303356613547
23.0,0.006243994140625,0.10912374779582024,0.047963243345850774
32.0,0.004370869140625,0.10911791250109673,0.04800754277236354
105.0,0.009365869140625,0.10941590890288352,0.04766076751988573
141.0,0.001873369140625,0.11062697768211364,0.048983318496648394
69.0,0.006868369140625,0.10923070386052132,0.047828359594667864
51.0,0.000624619140625,0.11036103591322899,0.04870346833668174
123.0,0.005619619140625,0.109282935410738,0.04772178803685395
87.0,0.0031221191406250004,0.10933170095086098,0.047823900314882276
14.0,0.008117119140625,0.1085228942334652,0.04670442428573177
19.0,0.002809931640625,0.10915816798806191,0.04780070134271553
91.0,0.007804931640625,0.108266681432724,0.04702623216598428
128.0,0.00031243164062500005,0.11165017187595368,0.04939464326817584
55.0,0.005307431640625,0.10911106243729592,0.04797526764114961
73.0,0.0015611816406250001,0.10946698412299156,0.04828229709640728
146.0,0.0065561816406249996,0.10926814004778862,0.04812624131076194
109.0,0.004058681640625,0.10918515920639038,0.04764571717357476
37.0,0.009053681640625,0.10937217548489571,0.04662718641953586
28.0,0.0009368066406250001,0.10910062044858933,0.04810012950593306
100.0,0.005931806640625,0.10927601605653763,0.04798513580450734
137.0,0.0034343066406250003,0.10963670089840889,0.04847649076089531
64.0,0.008429306640625,0.1092624843120575,0.04827369098045363
46.0,0.004683056640625,0.10892958864569664,0.047895756747004734
118.0,0.009678056640625,0.10879803523421287,0.04716119057606025
82.0,0.002185556640625,0.10953105762600898,0.048120642756821666
10.0,0.007180556640625,0.10854350849986076,0.04689845123698299
12.0,0.004839150390625,0.10847945287823677,0.04793291310814259
85.0,0.009834150390625001,0.10911412313580512,0.047626800959340916
121.0,0.002341650390625,0.11003099828958511,0.04856721082909732
48.0,0.007336650390625,0.10911334455013275,0.04828043087581073
66.0,0.0010929003906250002,0.10982840284705161,0.04852796802509574
139.0,0.006087900390625,0.10932000204920769,0.047899889207456844
103.0,0.0035904003906250003,0.1096504047513008,0.04798632015549684
30.0,0.008585400390625,0.10867139473557472,0.047262579975782246
39.0,0.001717275390625,0.10916103273630143,0.0479664447292179
112.0,0.006712275390625,0.11012082844972611,0.04781129562139429
148.0,0.004214775390625,0.10951428413391114,0.04844930562091378
75.0,0.009209775390625001,0.10955987200140953,0.04771338487182674
57.0,0.0029660253906250004,0.10955069214105606,0.04792547523699971
130.0,0.007961025390625,0.10966968908905983,0.04800563115297703
94.0,0.00046852539062500003,0.11060066819190979,0.048614913392270406
21.0,0.005463525390625,0.1086254060268402,0.04731122955872576
17.0,0.000156337890625,0.11088041961193085,0.04903791380372176
89.0,0.005151337890625,0.10942965298891068,0.04771753607491771
125.0,0.002653837890625,0.10978556349873543,0.048546737442128014
53.0,0.007648837890625,0.10918146073818207,0.047635627735208186
71.0,0.0039025878906250003,0.10921573862433434,0.04790202069609281
143.0,0.008897587890625,0.10972814559936524,0.04814272086404964
107.0,0.0014050878906250001,0.11070794686675071,0.048880680714665614
35.0,0.006400087890625,0.10906485542654991,0.04738916947022857
26.0,0.0032782128906250004,0.10917544066905975,0.04774336120999704
98.0,0.008273212890625,0.10911835506558418,0.047542255838629636
134.0,0.0007807128906250001,0.11068960577249527,0.04902247183784114
62.0,0.005775712890625,0.10969273224473,0.04828342542570999
44.0,0.002029462890625,0.10924635380506516,0.04817389332542109
116.0,0.007024462890625,0.10945526212453842,0.04786808161350733
80.0,0.004526962890625,0.10932275354862213,0.04748866902443185
7.0,0.009521962890625001,0.11063599735498428,0.047940591630603574
9.0,0.0035123535156250003,0.10851302221417428,0.04764722704839927
81.0,0.008507353515625,0.10899361446499825,0.04770287254858698
117.0,0.0010148535156250002,0.11064994931221009,0.04875395306874188
45.0,0.006009853515625,0.1094658337533474,0.04809799826598629
63.0,0.002263603515625,0.10894741415977478,0.04767498596134401
135.0,0.007258603515625,0.10994525626301765,0.04776501311578342
99.0,0.004761103515625,0.10950023010373115,0.04800673161888454
27.0,0.009756103515625,0.1083628237247467,0.04739275758722481
36.0,0.00039047851562500004,0.11040638834238052,0.04881341600206695
108.0,0.005385478515625,0.10916195288300515,0.04754740558380771
145.0,0.0028879785156250004,0.11001887992024421,0.048693796134066825
72.0,0.007882978515625,0.10887122750282288,0.047695073270974296
54.0,0.004136728515625,0.1088673673570156,0.04801985508418605
126.0,0.009131728515625,0.10882888510823249,0.0468733379453419
90.0,0.0016392285156250001,0.1098222978413105,0.048282516046204295
18.0,0.006634228515625,0.10881272926926613,0.048372268438360344
22.0,0.0013270410156250001,0.10902444943785668,0.04793667172069778
95.0,0.006322041015625,0.10918057262897492,0.04770507319138778
131.0,0.0038245410156250003,0.10929868444800377,0.04821166587416791
58.0,0.008819541015625,0.10952572375535966,0.0478845986297451
77.0,0.002575791015625,0.10938339307904243,0.04790707297894422
149.0,0.007570791015625,0.10914538353681565,0.047759308267158955
113.0,7.8291015625e-05,0.11245160177350044,0.04928338946682797
40.0,0.005073291015625,0.10912404879927635,0.047944979533795735
31.0,0.004448916015625,0.1087054267525673,0.047613854539708345
104.0,0.009443916015625,0.10910814777016639,0.047855082035252974
140.0,0.001951416015625,0.11044187769293785,0.04894897272872755
68.0,0.006946416015625,0.10852953195571899,0.0473111004606229
49.0,0.0007026660156250001,0.11017403528094291,0.04866003867430912
122.0,0.005697666015625,0.10957360714673996,0.048110242735432115
86.0,0.0032001660156250004,0.10948302149772644,0.04781803917936117
13.0,0.008195166015625,0.11026026830077171,0.048925387211377507
11.0,0.0011709472656250002,0.10885646939277649,0.04752288764435003
83.0,0.006165947265625,0.10966190323233604,0.048040417307994035
120.0,0.0036684472656250003,0.11000434085726737,0.048329258731603854
47.0,0.008663447265625,0.10923570841550827,0.04791652358925239
65.0,0.004917197265625,0.10910946279764175,0.04768829240276353
138.0,0.009912197265625,0.10942482948303223,0.047787911641948316
101.0,0.002419697265625,0.1093882903456688,0.048229760916635334
29.0,0.007414697265625,0.10888624042272568,0.04733566560967336
38.0,0.0030440722656250004,0.10933215022087098,0.04801091232837975
111.0,0.008039072265625,0.10885212793946267,0.047519270707956314
147.0,0.000546572265625,0.11114812046289443,0.0492368373068309
74.0,0.005541572265625,0.1091940313577652,0.048015754795728414
56.0,0.001795322265625,0.10907058417797089,0.04765363507884285
129.0,0.006790322265625,0.10907654687762261,0.047676163561247646
92.0,0.004292822265625,0.10915272235870362,0.04766236030517822
20.0,0.009287822265625,0.10992445349693299,0.04808180755567012
15.0,0.003980634765624999,0.10859563425183297,0.04746509093981973
88.0,0.008975634765625,0.1092052586376667,0.047506728486814115
124.0,0.0014831347656250001,0.11040902137756348,0.048932687728619584
52.0,0.006478134765625,0.10962288901209831,0.04849261123598779
70.0,0.000234384765625,0.1100283406674862,0.04887400500519275
142.0,0.005229384765625,0.10969042554497718,0.048073111244062786
106.0,0.002731884765625,0.10950295478105546,0.04816471813232526
34.0,0.007726884765625,0.10921838358044625,0.04776593121595381
24.0,0.002107509765625,0.10933118984103203,0.04794810258948868
97.0,0.007102509765625,0.10884419605135917,0.04726150733634421
133.0,0.004605009765625,0.10952534303069114,0.04795126109535148
61.0,0.009600009765625,0.10984371602535248,0.04864373789701228
43.0,0.0033562597656250004,0.10912846773862839,0.048117313579335255
115.0,0.008351259765625,0.10889650657773017,0.047763404118875676
79.0,0.0008587597656250001,0.11051557511091233,0.04894072599854011
6.0,0.005853759765625,0.10961757078766823,0.04749297900474694
6.0,0.004175751953125,0.1091621920466423,0.04774607081599067
78.0,0.009170751953125,0.10942938029766083,0.04786810381874674
115.0,0.0016782519531250001,0.1102563500404358,0.04874938164903426
42.0,0.006673251953125,0.10950102210044861,0.04851249399196301
60.0,0.00042950195312500003,0.1104646548628807,0.04866019488106215
133.0,0.005424501953125,0.10972435548901557,0.047816768596955134
96.0,0.002927001953125,0.10912757366895676,0.04764835878542604
24.0,0.007922001953125,0.10899258852005005,0.04795121764173527
33.0,0.0023026269531250003,0.10927367955446243,0.04823387973515897
105.0,0.007297626953125,0.10926998928189277,0.04783806808774836
142.0,0.004800126953125,0.10955721363425255,0.04813382962219837
69.0,0.009795126953125,0.10911058485507966,0.04817156217191997
51.0,0.003551376953125,0.10903043672442436,0.04768907084088917
124.0,0.008546376953125,0.10932066813111305,0.04782692313523454
87.0,0.0010538769531250002,0.11034511998295785,0.048791004462946305
15.0,0.006048876953125,0.10900150239467621,0.04830883844953079
19.0,0.0007416894531250001,0.10941638499498367,0.04815885394294821
92.0,0.005736689453125,0.10921947285532951,0.04726688641870849
128.0,0.003239189453125,0.10976264104247094,0.0485104339890695
56.0,0.008234189453125,0.10925331860780715,0.04813396158182291
74.0,0.004487939453125,0.10917012989521027,0.04782167308133905
146.0,0.009482939453125,0.10903696790337562,0.04822553499603636
110.0,0.0019904394531250003,0.11027098968625068,0.04894029355501448
37.0,0.006985439453125,0.10936692580580712,0.04778177416142697
28.0,0.0026148144531250002,0.10932870954275131,0.04804564023748398
