parameter1,parameter2,average,standard deviation
16.0,0.00736591796875,0.0909917525947094,0.031735456833798456
21.0,0.00205873046875,0.0935352391252915,0.03298516384344292
93.0,0.00705373046875,0.09363490864634513,0.03305297773759854
129.0,0.00455623046875,0.0961214651664098,0.033795750575341704
57.0,0.00955123046875,0.0917536643644174,0.031679388482831805
75.0,0.0033074804687500004,0.09538947703937689,0.03379638233259464
148.0,0.00830248046875,0.09445519583920638,0.033470716700552815
111.0,0.00080998046875,0.12693225195010502,0.03918843160300406
39.0,0.00580498046875,0.09308977561692397,0.032743635029874915
30.0,0.0039318554687499995,0.09299868419766426,0.03265388787386475
102.0,0.00892685546875,0.09316397346556186,0.03281280152597091
138.0,0.0014343554687500002,0.11668037523825964,0.038269148099324225
66.0,0.00642935546875,0.09373502458135287,0.03312821190038888
48.0,0.00018560546875,0.15996733953555425,0.05139576920268938
120.0,0.00518060546875,0.09451386717458567,0.03322826049536556
84.0,0.00268310546875,0.09743361063301563,0.03495694486752084
12.0,0.00767810546875,0.09048435812195142,0.03140141462378025
9.0,0.00034169921875000004,0.09611627521614234,0.03405006501934132
82.0,0.00533669921875,0.09417140645285448,0.03340160708394039
118.0,0.00283919921875,0.09884177433947722,0.03443939852649316
46.0,0.00783419921875,0.0919326135267814,0.03186953714870323
64.0,0.0040879492187499995,0.0945353406171004,0.0335608126308064
136.0,0.00908294921875,0.09441029007236162,0.03342879292735989
100.0,0.0015904492187500002,0.10476304143667221,0.038383274801763144
27.0,0.00658544921875,0.0919637706130743,0.03214183075331437
37.0,0.0034635742187500004,0.09375293714304765,0.03312159418422396
109.0,0.00845857421875,0.09405705705285072,0.03334920009475598
145.0,0.0009660742187500001,0.12876766175031662,0.037841573025916994
73.0,0.00596107421875,0.09390736296772957,0.033227326290181214
55.0,0.00221482421875,0.0958580809334914,0.034278953068517956
127.0,0.00720982421875,0.0932433591534694,0.032503731671161995
91.0,0.00471232421875,0.09484248720109463,0.03380650829891343
18.0,0.00970732421875,0.09073741473257542,0.03150969021110254
14.0,0.00440013671875,0.09165707814196745,0.03192450222044609
86.0,0.00939513671875,0.09270955050985018,0.03255541634747022
123.0,0.0019026367187500001,0.10633790642023086,0.03399274409101239
50.0,0.00689763671875,0.09288940951228142,0.032674792062846125
68.0,0.0006538867187500001,0.12023252062499523,0.04453927137404172
141.0,0.00564888671875,0.09534258532027404,0.0336164826765431
104.0,0.0031513867187500004,0.09735369458794593,0.03471685202143104
32.0,0.00814638671875,0.09222775350014369,0.032336926195957696
23.0,0.0012782617187500002,0.09461225954194864,0.03363369378988292
95.0,0.00627326171875,0.09433799336353937,0.033434626055176705
132.0,0.0037757617187500004,0.09740533282359441,0.034369048367707114
59.0,0.00877076171875,0.09310391396284104,0.03279780882493645
41.0,0.00252701171875,0.0945596241702636,0.0335282827994381
114.0,0.00752201171875,0.092684713875254,0.03206153603086871
77.0,2.9511718750000004e-05,0.7520026723543803,0.24868998183326665
5.0,0.00502451171875,0.09002986761430899,0.031079430515879147
5.0,0.0025172558593750003,0.09093195932606855,0.03168202536191771
77.0,0.007512255859375,0.09275001126031081,0.03247451122332848
114.0,1.9755859375e-05,1.0271309187014899,0.31166139287564343
41.0,0.005014755859375,0.09343589941660563,0.03295264690436893
59.0,0.001268505859375,0.10167031114300092,0.03681166808299016
132.0,0.006263505859375,0.09488765684266885,0.03373008851157419
96.0,0.003766005859375,0.09577708815534909,0.03368228089111645
23.0,0.008761005859375,0.09112858461836974,0.03160410938030023
32.0,0.0006441308593750001,0.10220507370928923,0.03519394791398023
105.0,0.005639130859375,0.09482778112093608,0.033807569490670125
141.0,0.0031416308593750003,0.10203253626823425,0.03687012748683664
68.0,0.008136630859375,0.09344539133210977,0.03299466801361688
50.0,0.004390380859375,0.09365481808781624,0.033037731310401726
123.0,0.009385380859375,0.09388436575730642,0.03320990241474687
86.0,0.0018928808593750002,0.09992716449002424,0.03649562124056358
14.0,0.006887880859375,0.09086364582180977,0.03162912104105898
19.0,0.0022050683593750004,0.09319208425780137,0.03271526774118199
91.0,0.007200068359375,0.09404344285527864,0.033298117527213525
127.0,0.004702568359375,0.09504057951271534,0.03350540593936788
55.0,0.009697568359375,0.09259345556298891,0.03247901992178881
73.0,0.0034538183593750002,0.0951944907506307,0.03376470442572271
145.0,0.008448818359375,0.09468904870251814,0.03364175630503885
109.0,0.0009563183593750001,0.11685475235184034,0.038587188829114986
37.0,0.005951318359375,0.09300003461539745,0.03272240398287365
28.0,0.004078193359375,0.09309523093203703,0.03282113183619691
100.0,0.009073193359375,0.09367753950258097,0.033076708237370446
136.0,0.0015806933593750002,0.11168328287700811,0.03706501289758221
64.0,0.006575693359375,0.09366914530595144,0.03311868072283175
46.0,0.00033194335937500004,0.12289680987596512,0.03802489112207738
118.0,0.005326943359375,0.09508002288639546,0.03398757527869123
82.0,0.0028294433593750003,0.09625693038105965,0.0342041827188819
9.0,0.007824443359375,0.09020348576207955,0.031248640939043407
12.0,0.000175849609375,0.10787628032267094,0.03635507896883417
84.0,0.005170849609375,0.09447260610759259,0.03351027784752294
120.0,0.0026733496093750003,0.10014501325786114,0.03488528201699762
48.0,0.007668349609375,0.09214363930126031,0.03207694273434432
66.0,0.003922099609375,0.09449980395535627,0.033497425797799664
139.0,0.008917099609375,0.09417241389552752,0.0334288424502041
102.0,0.001424599609375,0.10931731313467026,0.037188890506748354
30.0,0.006419599609375,0.09211573575933775,0.03220222946351863
39.0,0.0032977246093750003,0.09390663901964823,0.03321058249879816
111.0,0.008292724609375,0.09394427140553792,0.03318672555393993
148.0,0.0008002246093750001,0.14176998858650525,0.039123092262720774
75.0,0.005795224609375,0.09405399188399315,0.03323594248698514
57.0,0.002048974609375,0.09573988256355127,0.03367061395241373
130.0,0.007043974609375,0.09466045796871185,0.03375967584492685
93.0,0.004546474609375,0.09465677986542384,0.03357660180057401
21.0,0.009541474609375,0.0908358421176672,0.031467557748067254
16.0,0.004858662109375,0.09184479005634785,0.03215078336946453
89.0,0.009853662109375,0.09303386310736338,0.03275425141098702
125.0,0.0023611621093750004,0.10274518119792143,0.035818275935440534
53.0,0.007356162109375,0.09323799932996432,0.03285527917091869
71.0,0.001112412109375,0.10739065396289031,0.03710579381773887
143.0,0.006107412109375,0.0947762002547582,0.033760290763724256
107.0,0.0036099121093750002,0.09649078572789828,0.03437253753460421
34.0,0.008604912109375,0.09225088842213154,0.03232531125811441
25.0,0.0017367871093750002,0.09423382443686326,0.03325650846877165
98.0,0.006731787109375,0.09317535149554411,0.032666134557434064
134.0,0.004234287109375,0.09694027242561182,0.03490680922515455
62.0,0.009229287109375,0.09256600936253866,0.032540214470469044
43.0,0.0029855371093750003,0.0942142054438591,0.03329219603934977
116.0,0.007980537109375,0.09417762284477552,0.03336735510068828
80.0,0.0004880371093750001,0.1348943625887235,0.04714940968261297
7.0,0.005483037109375,0.0902482641239961,0.031238761115054806
8.0,0.001502646484375,0.09266922200719516,0.03250641667500577
81.0,0.006497646484375,0.09398083438475927,0.03328050493678133
117.0,0.004000146484375,0.0964228664835294,0.033996256274339255
45.0,0.008995146484375001,0.09180488822360834,0.031878567449623904
63.0,0.0027513964843750003,0.09521142256756623,0.03379360877745679
135.0,0.007746396484375,0.0930654147018989,0.03251453993004058
99.0,0.00025389648437500005,0.1960376801590125,0.057119792090901046
26.0,0.005248896484375,0.09243206369380157,0.03252506134883935
36.0,0.004624521484375,0.0928795974701643,0.03257783363626198
108.0,0.009619521484375,0.09216022516290347,0.03196197041208236
144.0,0.002127021484375,0.10694358373681705,0.036654182775815045
72.0,0.007122021484375,0.09246658186117808,0.03218774327321245
54.0,0.0008782714843750001,0.1065022200345993,0.03745974666656413
126.0,0.0058732714843749995,0.09443573628862699,0.03323917863132335
90.0,0.0033757714843750002,0.09517488044997056,0.033930154864297034
17.0,0.008370771484375,0.09087631391982237,0.03166393509170599
22.0,0.003687958984375,0.09294289561609427,0.032737009603966555
94.0,0.008682958984375001,0.09226453912754853,0.0319327367852688
131.0,0.001190458984375,0.11781140230596066,0.03892644101058091
58.0,0.006185458984375,0.09327957605322203,0.03284466899576931
76.0,0.0024392089843750004,0.09720277649660905,0.03451808016979441
149.0,0.007434208984375,0.09473512656986713,0.033627840257827654
113.0,0.004936708984375,0.09488211038211981,0.03372078609960128
40.0,0.009931708984375,0.09160251108308633,0.03176570227508582
31.0,0.000566083984375,0.10258683214584986,0.035232970432993005
103.0,0.005561083984375,0.09348276928067208,0.03263998693830341
140.0,0.0030635839843750003,0.10067729266981283,0.0352762986757885
67.0,0.008058583984375,0.09303533596297105,0.03270634884845425
49.0,0.004312333984375,0.09343555929760138,0.03290968051968318
122.0,0.009307333984375001,0.09398420962194602,0.03322453314622858
85.0,0.0018148339843750002,0.10196078829467296,0.03687048029790356
13.0,0.006809833984375,0.09083704451719919,0.031593393682512065
11.0,0.003844052734375,0.09144734628498555,0.03177583768226483
83.0,0.008839052734375,0.09223618085185686,0.03214583415126331
119.0,0.001346552734375,0.11184212068716685,0.03640429013217504
47.0,0.006341552734375,0.0923314788689216,0.03210875199634772
65.0,9.7802734375e-05,0.27115154564380645,0.08533361194956134
137.0,0.005092802734375,0.09630209356546401,0.03427273184374892
101.0,0.0025953027343750003,0.098900564139088,0.035193189157918775
29.0,0.007590302734375,0.09220550109942754,0.032290356675009034
38.0,0.001970927734375,0.09437833627065023,0.03331574171401023
110.0,0.006965927734375,0.09435736201703548,0.033459918243923394
147.0,0.004468427734375,0.09734962855776151,0.034835094060691164
74.0,0.009463427734375,0.092731482659777,0.03261262913546957
56.0,0.0032196777343750003,0.09463785911599795,0.033651409753727005
128.0,0.008214677734375,0.09447521492838859,0.0333906328494574
92.0,0.0007221777343750001,0.12296515790124735,0.04186076584029932
20.0,0.0057171777343749995,0.09186643746991953,0.032184830564693824
15.0,0.001034365234375,0.09429768497745196,0.03337574424039062
88.0,0.006029365234375,0.094188995535175,0.03336373464280089
124.0,0.0035318652343750002,0.09761524039010207,0.03458700127721091
51.0,0.008526865234375,0.09279034920036792,0.03260600987369809
69.0,0.004780615234375,0.09404073481758436,0.0332617881398951
142.0,0.009775615234375,0.09341271022955576,0.03293939351786238
106.0,0.0022831152343750004,0.10100208620230357,0.03614091140046496
33.0,0.007278115234375,0.09248480685055256,0.03248140147679298
24.0,0.0029074902343750003,0.09329525604844094,0.03282906265038039
97.0,0.007902490234375,0.09350840846697489,0.03295417508877502
133.0,0.00040999023437500004,0.1743366243938605,0.0532187110117005
60.0,0.005404990234375,0.0928976363192002,0.032508761966668735
42.0,0.0016587402343750002,0.09581531199316183,0.03413677276461308
115.0,0.006653740234375,0.0945825041582187,0.03358064899016045
79.0,0.004156240234375,0.09466250265638033,0.033609069757875754
6.0,0.009151240234375,0.08991851732134819,0.030900297173870453
7.0,0.0008392480468750001,0.09341327187915643,0.03294059066861075
79.0,0.005834248046875,0.09385909326374531,0.033131594441001166
115.0,0.003336748046875,0.09794516960779825,0.03462620174621089
43.0,0.008331748046875,0.09248356732229392,0.03243714949243614
61.0,0.004585498046875,0.09402398752669493,0.033247930350919344
133.0,0.009580498046875,0.09347056013842424,0.03302302476339581
97.0,0.002087998046875,0.10074621153374513,0.03359234823115662
25.0,0.007082998046875,0.09201734997332096,0.032200330534605213
34.0,0.002712373046875,0.09406609038511912,0.03326292822482025
106.0,0.007707373046875,0.09387056306004524,0.03321516697677073
143.0,0.000214873046875,0.25503523697455727,0.07402170017623579
70.0,0.005209873046875,0.09349848876396814,0.03297292372424877
52.0,0.001463623046875,0.09838334818681081,0.03540833658132703
124.0,0.006458623046875,0.09466024972498417,0.03342398105570416
88.0,0.003961123046875,0.09526568079988161,0.033855614114403784
16.0,0.008956123046875,0.09067379484574,0.031495319023800636
20.0,0.004273310546875,0.09242937875290712,0.032461760834696096
93.0,0.009268310546875,0.0931193869560957,0.03277964598988273
129.0,0.0017758105468750002,0.10728945694863797,0.03515613290585171
56.0,0.006770810546875,0.09339353665709496,0.03296404720706561
75.0,0.000527060546875,0.12431782086690267,0.04056280532422996
147.0,0.005522060546875,0.09596957477430502,0.03419677960524132
111.0,0.003024560546875,0.09859121094147365,0.03492369558061077
38.0,0.008019560546875,0.09167932483057181,0.03170371639504258
29.0,0.002400185546875,0.09401901736855507,0.03333111486126884
102.0,0.0073951855468750004,0.09352061524987221,0.032972809846922115
138.0,0.004897685546875,0.09647648719449838,0.03431187735353842
66.0,0.009892685546875,0.09309068868557611,0.032712433166152244
47.0,0.0036489355468750004,0.09337889899810155,0.032740769093346854
120.0,0.008643935546875,0.0924601895113786,0.0321306358828777
84.0,0.001151435546875,0.11221988573670387,0.037490381409871695
11.0,0.006146435546875,0.09063567680617174,0.03148692756202263
13.0,0.003180654296875,0.09230488650500775,0.032376835735791094
86.0,0.008175654296875,0.09297685337563356,0.03271944117285942
122.0,0.0006831542968750001,0.13791142453749974,0.044129208952314966
50.0,0.005678154296875,0.09327556962768237,0.032816508744748465
68.0,0.0019319042968750002,0.09795309168597062,0.03442223922632565
140.0,0.006926904296875,0.09474353417754174,0.03361506968774191
104.0,0.004429404296875,0.09581493499378363,0.0341567031374473
32.0,0.009424404296875,0.0919616928944985,0.03218768882871125
41.0,5.8779296875e-05,0.29972747961680096,0.08954178044771682
113.0,0.005053779296875,0.09480102260907491,0.033856505960359884
149.0,0.002556279296875,0.10460126213729382,0.03560401912793513
77.0,0.007551279296875,0.09275933019816876,0.03247006158326976
59.0,0.0038050292968750004,0.09435263946652413,0.03339611574304706
131.0,0.008800029296875,0.09410569667816163,0.03331241317759992
95.0,0.001307529296875,0.1099919671813647,0.03837553747838569
22.0,0.006302529296875,0.0919776717821757,0.03220281615495425
18.0,0.0016197167968750002,0.09376296748717626,0.03305835824074741
90.0,0.006614716796875,0.09275276946524778,0.03238295407491471
127.0,0.004117216796875,0.09660238896807034,0.034508416487920406
54.0,0.009112216796875,0.0919156789779663,0.03186694943876798
72.0,0.002868466796875,0.09537413728733858,0.033940510264595616
145.0,0.007863466796875,0.09478189957638582,0.033587037731759285
109.0,0.00037096679687500004,0.1600929819047451,0.04910389844275308
36.0,0.005365966796875,0.09260853106776873,0.032444391340045786
27.0,0.004741591796875,0.09256792403757572,0.032523753116843204
100.0,0.009736591796875001,0.09358183766404787,0.03304389585243557
136.0,0.002244091796875,0.10729204018910726,0.0370927016533665
63.0,0.0072390917968750005,0.09322416794796785,0.03284274929239226
45.0,0.000995341796875,0.10095568882922332,0.034885415121950335
118.0,0.005990341796875,0.094557253519694,0.03349936584363769
81.0,0.0034928417968750004,0.09544312804937363,0.033713683138970024
9.0,0.008487841796875,0.09014470279216766,0.03121186201815629
8.0,0.0045074511718749995,0.09065040101607641,0.03141733799507763
80.0,0.009502451171875,0.09202833088735739,0.031966248474084615
117.0,0.002009951171875,0.1046655618896087,0.03666945812552708
44.0,0.007004951171875,0.09252639512221018,0.03248257067715648
62.0,0.0007612011718750001,0.11256399763127169,0.036642976607212455
135.0,0.005756201171875,0.0940949677179257,0.033108609989325445
98.0,0.003258701171875,0.0965215208629767,0.03454662079658123
26.0,0.008253701171875,0.09162799306213856,0.03201440655240601
35.0,0.001385576171875,0.09557569536070029,0.033946212670278586
107.0,0.006380576171875,0.09396123563249906,0.03315992247749868
144.0,0.0038830761718750004,0.09772288563350837,0.03453317191620103
71.0,0.008878076171875,0.09317185990512371,0.032823795566526
53.0,0.002634326171875,0.09507911652326584,0.033813726132876074
126.0,0.007629326171875,0.09376980202893416,0.033044728947139966
89.0,0.000136826171875,0.2680285722017288,0.06253278725726684
17.0,0.005131826171875,0.09189323695997396,0.03215305355985427
21.0,0.00044901367187500003,0.10128339044749737,0.035956072588797544
94.0,0.005444013671875,0.09343631925682226,0.032646080995192
130.0,0.002946513671875,0.10113457428912322,0.035475271530317085
58.0,0.007941513671875,0.09289808211227259,0.03268504280457281
76.0,0.0041952636718749995,0.09455841034650803,0.03356212650760944
148.0,0.009190263671875,0.09424436961611111,0.03342388969895009
112.0,0.0016977636718750002,0.10655722320079804,0.03498656353638113
39.0,0.006692763671875,0.09284918457269668,0.032668088973948316
30.0,0.0035708886718750004,0.09313721793393294,0.032750708988689
103.0,0.008565888671875,0.09231872061888377,0.03193387708074712
139.0,0.001073388671875,0.12469075794021288,0.04274448371967378
67.0,0.006068388671875,0.09347655673821767,0.03295573647416348
49.0,0.002322138671875,0.09491344218452771,0.03363616452730608
121.0,0.007317138671875,0.09456248320639134,0.033467257175107186
85.0,0.004819638671875,0.09452034197747708,0.03350940697911796
12.0,0.009814638671875,0.0901840386291345,0.03117564132804037
10.0,0.002166044921875,0.09240227056046327,0.032314452929503155
83.0,0.007161044921875,0.09273168183863163,0.03236401824768578
119.0,0.0046635449218749995,0.09547712070246538,0.03408067346670771
46.0,0.009658544921875,0.09155413520832857,0.03161239579419684
64.0,0.003414794921875,0.09488959026833375,0.03382089131155362
137.0,0.008409794921875,0.09450994717578093,0.03353928772530066
101.0,0.0009172949218750001,0.11941030708452066,0.03999237654215881
28.0,0.005912294921875,0.09238860569894314,0.03249382423106268
37.0,0.0040391699218749995,0.09355132517715295,0.03300836948422604
110.0,0.009034169921875,0.09382081019381681,0.0331946338303803
146.0,0.001541669921875,0.11372130624949932,0.034265578550538855
73.0,0.006536669921875,0.09377429125209649,0.03318423792879153
55.0,0.00029291992187500005,0.1409184401233991,0.03858496643384678
128.0,0.005287919921875,0.09578497856855392,0.03431622230483978
92.0,0.002790419921875,0.09721495397388935,0.03412991480659057
19.0,0.007785419921875,0.09109295234084129,0.03158245658159073
15.0,0.003102607421875,0.09262223715583483,0.03253104530814503
87.0,0.008097607421875,0.09381154353419939,0.03317978569223361
123.0,0.000605107421875,0.1426704317331314,0.03884299613579982
51.0,0.005600107421875,0.09342493613560994,0.03293721792616382
69.0,0.0018538574218750002,0.0981951209406058,0.034910249144332155
141.0,0.006848857421875,0.09468540561695894,0.03361015844559148
105.0,0.0043513574218749995,0.09556758912901084,0.03389282959783139
33.0,0.009346357421875,0.09200706966221332,0.03221046404553147
24.0,0.001229482421875,0.09489363109072049,0.03369361192497417
96.0,0.006224482421875,0.09422534679373105,0.03337385903996649
132.0,0.0037269824218750004,0.09831055030226707,0.035357245007445054
60.0,0.008721982421875,0.09206575229763984,0.0319393435989413
42.0,0.004975732421875,0.09340737250943978,0.03289997292418844
114.0,0.009970732421875,0.09209083579480648,0.031815024276176024
78.0,0.002478232421875,0.09786581508815288,0.035460883095322665
5.0,0.007473232421875,0.0899305023252964,0.030920098441347774
5.0,0.002497744140625,0.09094684794545174,0.03168581968760852
78.0,0.007492744140625,0.09371852166950703,0.03315789884844218
114.0,0.004995244140625,0.09399088062345981,0.03275876770803748
41.0,0.009990244140625,0.09230566831926505,0.03236430292536402
60.0,0.0037464941406250003,0.09376752140621344,0.033032153750395775
132.0,0.008741494140625,0.0939925868064165,0.03316393547862216
96.0,0.0012489941406250002,0.11174742244184017,0.03796024261964062
23.0,0.006243994140625,0.09180368756254514,0.03194918793278112
32.0,0.004370869140625,0.0932710005591313,0.0328917604255798
105.0,0.009365869140625,0.09363995629052321,0.03305290316650709
141.0,0.001873369140625,0.11050839486221473,0.03493563712122126
69.0,0.006868369140625,0.09340877545376619,0.03291292000500627
51.0,0.000624619140625,0.11168820324043433,0.03702819469959752
123.0,0.005619619140625,0.09511143863201141,0.03376029737142471
87.0,0.0031221191406250004,0.09635627741614977,0.03442298519100185
14.0,0.008117119140625,0.09069255416591962,0.03151511953854808
19.0,0.002809931640625,0.09283544942736625,0.032444103742877345
91.0,0.007804931640625,0.09388232914110024,0.03322825242292753
128.0,0.00031243164062500005,0.19754015803337097,0.050135188757676
55.0,0.005307431640625,0.09351601004600525,0.032965166008539264
73.0,0.0015611816406250001,0.10127238370478153,0.03631036173576404
146.0,0.0065561816406249996,0.09527388960123062,0.033831897925961175
109.0,0.004058681640625,0.09610069679717223,0.03452817586351558
37.0,0.009053681640625,0.09221970004340013,0.03234873153271309
28.0,0.0009368066406250001,0.09659592757622401,0.03459137586139056
100.0,0.005931806640625,0.09455578004320463,0.033600455935573564
137.0,0.0034343066406250003,0.09918379609783491,0.03479235485602207
64.0,0.008429306640625,0.09332112669944763,0.032893351053002534
46.0,0.004683056640625,0.09291626140475273,0.03244725392246495
118.0,0.009678056640625,0.09347957534094652,0.03299647330119089
82.0,0.002185556640625,0.09817371852695941,0.03470858199314191
10.0,0.007180556640625,0.09032975174486638,0.03132203614678695
12.0,0.004839150390625,0.0913259033113718,0.0319037530440998
85.0,0.009834150390625001,0.09320654049515724,0.03286538172447214
121.0,0.002341650390625,0.10434406300385793,0.03781732594614508
48.0,0.007336650390625,0.09219578728079796,0.03211893655824296
66.0,0.0010929003906250002,0.10512562928100427,0.03618973913649436
139.0,0.006087900390625,0.09538116653760274,0.034037455221550925
103.0,0.0035904003906250003,0.09535910710692405,0.03360807904162725
30.0,0.008585400390625,0.09158032014966011,0.031858440999256034
39.0,0.001717275390625,0.09556978158652782,0.03410819974947422
112.0,0.006712275390625,0.09413285416861375,0.0332846315260927
148.0,0.004214775390625,0.0978245144089063,0.03452294787827134
75.0,0.009209775390625001,0.09341590193410715,0.032943094736205186
57.0,0.0029660253906250004,0.0939386590073506,0.03282353573081333
130.0,0.007961025390625,0.09434372186660767,0.03338061792688602
94.0,0.00046852539062500003,0.1377380351225535,0.041753855389684964
21.0,0.005463525390625,0.0918570092568795,0.03202495348056417
17.0,0.000156337890625,0.11877683736383915,0.03595145004939529
89.0,0.005151337890625,0.09427460009853045,0.03340225062875104
125.0,0.002653837890625,0.10185550215343635,0.0365298215062578
53.0,0.007648837890625,0.09316840581595898,0.03284830929388976
71.0,0.0039025878906250003,0.09455993262430032,0.033477325610004306
143.0,0.008897587890625,0.09330475355188052,0.03285689553765083
107.0,0.0014050878906250001,0.11016936314602693,0.0385027068954738
35.0,0.006400087890625,0.09242709713677565,0.03240640438542245
26.0,0.0032782128906250004,0.09326326871911685,0.032829924523151297
98.0,0.008273212890625,0.09267479876677195,0.03231694959275014
134.0,0.0007807128906250001,0.1267793983221054,0.040627513525976884
62.0,0.005775712890625,0.09317403634389242,0.03284749874992416
44.0,0.002029462890625,0.09520059327284495,0.0338660091163822
116.0,0.007024462890625,0.09432278660436472,0.03338933870599808
80.0,0.004526962890625,0.09384322154025236,0.033167186870253815
7.0,0.009521962890625001,0.0900151465088129,0.03096881907563578
9.0,0.0035123535156250003,0.09127456856270631,0.03175690309694777
81.0,0.008507353515625,0.09361486099660396,0.03305900848168389
117.0,0.0010148535156250002,0.11844691808025042,0.03659514026824161
45.0,0.006009853515625,0.09252253845334053,0.03236210368011091
63.0,0.002263603515625,0.09629084778328736,0.03430874841444355
135.0,0.007258603515625,0.09312979653477668,0.03249232950689083
99.0,0.004761103515625,0.09510712772607803,0.03374042960711654
27.0,0.009756103515625,0.09125566817820072,0.031685365620389906
36.0,0.00039047851562500004,0.11727317236363888,0.03920218681452841
108.0,0.005385478515625,0.09384608194231987,0.03301840304607465
145.0,0.0028879785156250004,0.10085170405606429,0.03439533087320573
72.0,0.007882978515625,0.09228924152751763,0.03211190494674662
54.0,0.004136728515625,0.09340198362867037,0.0328376163613717
126.0,0.009131728515625,0.09327568834026655,0.032818687611061305
90.0,0.0016392285156250001,0.10294743267198404,0.03566700469927268
18.0,0.006634228515625,0.09143736573557058,0.031952101690359634
22.0,0.0013270410156250001,0.09457107360164324,0.03355538302057876
95.0,0.006322041015625,0.09434720935920875,0.03347605990981316
131.0,0.0038245410156250003,0.09807306540509066,0.03598055219546937
58.0,0.008819541015625,0.0927059912433227,0.03263041451146449
77.0,0.002575791015625,0.09644897629817327,0.0342183634567453
149.0,0.007570791015625,0.094867492467165,0.033709338252861036
113.0,7.8291015625e-05,0.5182330379883449,0.1681633338747848
40.0,0.005073291015625,0.09276341324051221,0.032560583172309955
31.0,0.004448916015625,0.09273625984787941,0.03250463837536919
104.0,0.009443916015625,0.0937856338918209,0.03316007726987357
140.0,0.001951416015625,0.10938694241146246,0.03697379206326568
68.0,0.006946416015625,0.09367608316242695,0.03312513325900357
49.0,0.0007026660156250001,0.10706591742734115,0.03791730931269907
122.0,0.005697666015625,0.09525862696270147,0.033945381642256224
86.0,0.0032001660156250004,0.09603378437459469,0.033981861689424804
13.0,0.008195166015625,0.09053925126791,0.031379709904794335
11.0,0.0011709472656250002,0.0934910868604978,0.032940207389577876
83.0,0.006165947265625,0.09305284110208352,0.03256037229340049
120.0,0.0036684472656250003,0.09640381410717964,0.03383237487074449
47.0,0.008663447265625,0.09176287564138572,0.03173526960909928
65.0,0.004917197265625,0.09383053171137969,0.0331782412108465
138.0,0.009912197265625,0.09403519295156001,0.033218393948472265
101.0,0.002419697265625,0.0998704711596171,0.03563863616243306
29.0,0.007414697265625,0.0921993114054203,0.03233787251261699
38.0,0.0030440722656250004,0.09319314137101173,0.03258110685060413
111.0,0.008039072265625,0.09398349722226461,0.033258620238089585
147.0,0.000546572265625,0.15902318209409713,0.043678888371089394
74.0,0.005541572265625,0.09369359177847704,0.03305940669283104
56.0,0.001795322265625,0.09693024307489395,0.03504933344452207
129.0,0.006790322265625,0.09492348867158094,0.03387488498561665
92.0,0.004292822265625,0.09520132591327031,0.03382501038276332
20.0,0.009287822265625,0.09096646358569463,0.03164390768480851
15.0,0.003980634765624999,0.09215632230043411,0.03229363647522491
88.0,0.008975634765625,0.09354393556714058,0.03294919610621245
124.0,0.0014831347656250001,0.11036626771092414,0.0353739099598446
52.0,0.006478134765625,0.09336760540803274,0.03292602823601726
70.0,0.000234384765625,0.16318176165223122,0.04787675471016021
142.0,0.005229384765625,0.09566317424178124,0.03369562136250204
106.0,0.002731884765625,0.0991604957729578,0.03479916904331106
34.0,0.007726884765625,0.09242076141138872,0.03244315298268266
24.0,0.002107509765625,0.09377376573781172,0.033131168011418556
97.0,0.007102509765625,0.09375025729338328,0.033066662937723534
133.0,0.004605009765625,0.09587898204723994,0.03368140864458141
61.0,0.009600009765625,0.09284883340199789,0.03264931671032599
43.0,0.0033562597656250004,0.09395482229689757,0.03325206859071268
115.0,0.008351259765625,0.0941789649426937,0.03335572640970401
79.0,0.0008587597656250001,0.11450121526916822,0.03543465465374333
6.0,0.005853759765625,0.09009027158220609,0.031088940745053018
6.0,0.004175751953125,0.09038496601084868,0.03131392014416784
78.0,0.009170751953125,0.09344745936493079,0.03297699318139649
115.0,0.0016782519531250001,0.10919172416130701,0.039589448059282134
42.0,0.006673251953125,0.09299989305436611,0.03271521568549872
60.0,0.00042950195312500003,0.12810956872999668,0.03978045743706531
133.0,0.005424501953125,0.0954634316265583,0.03400123962744773
96.0,0.002927001953125,0.09738212252656618,0.03427309028600721
24.0,0.007922001953125,0.09149013919134935,0.031883559383653705
33.0,0.0023026269531250003,0.0942529071122408,0.03343488289841942
105.0,0.007297626953125,0.09410907961428165,0.033289997617068516
142.0,0.004800126953125,0.09631150526305039,0.03396788429154687
69.0,0.009795126953125,0.0928331879278024,0.032640526507983776
51.0,0.003551376953125,0.09415474521617094,0.033394533327582236
124.0,0.008546376953125,0.09397549219429494,0.03322879407538234
87.0,0.0010538769531250002,0.11142534849544367,0.03613388134639495
15.0,0.006048876953125,0.09132376971344153,0.031859243165010466
19.0,0.0007416894531250001,0.09593244343996048,0.034132382445748885
92.0,0.005736689453125,0.0944086205214262,0.033502854471727975
128.0,0.003239189453125,0.09926296484967073,0.03454814047991258
56.0,0.008234189453125,0.09312603324651718,0.03279034048937531
74.0,0.004487939453125,0.09422394620875517,0.033416874364616815
146.0,0.009482939453125,0.0943114034831524,0.03337921496587318
110.0,0.0019904394531250003,0.10445152993003527,0.035329709795063044
37.0,0.006985439453125,0.0927230890840292,0.03258511769343285
28.0,0.0026148144531250002,0.09373768791556358,0.033160538546449264
